ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,reaction_time.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,14.2069090309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,space,30.3095194646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,space,15.0227860973,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,8,218.176,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.31450941728,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud_D1.6_28,1.6,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,None,None,None,293.177,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud80-20_D1.5_30,1.5,2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,None,None,None,302.421,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud65-35_D1.2_30,1.2,1,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,None,None,None,311.43,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud80-20_D1_30,1.0,2,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,None,None,None,320.336,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud65-35_D1.6_30,1.6,1,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,None,None,None,329.534,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud65-35_D1.9_29,1.9,1,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,None,None,None,341.171,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud_D1.4_30,1.4,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,None,None,None,350.335,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud65-35_D1.3_30,1.3,1,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,None,None,None,359.523,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud80-20_D1.8_30,1.8,2,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,None,None,None,368.477,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
pratique/fcloud_D0.8_30,0.8,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,1,None,1,6.165,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.43583512958,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,0,0,36,,,,,,,,,,,,,,,,,,,None,None,None,217.298,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,1,1,102,,,,,,,,,,,,,,,,,,,None,None,None,226.386,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,2,2,45,,,,,,,,,,,,,,,,,,,1,space,1,7.613,,,,,,,,,,,,,15.289122705,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,3,3,58,,,,,,,,,,,,,,,,,,,None,None,None,17.036,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,4,4,59,,,,,,,,,,,,,,,,,,,None,None,None,27.329,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,5,5,21,,,,,,,,,,,,,,,,,,,1,None,2,5.931,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,6,6,28,,,,,,,,,,,,,,,,,,,None,None,None,15.36,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1_2.tif,1.0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,1,space,3,4.666,,,,,,,,,,,,,12.2234169481,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.4_1.tif,1.4,2,,,,,0,8,8,90,,,,,,,,,,,,,,,,,,,None,None,None,13.672,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,9,9,65,,,,,,,,,,,,,,,,,,,None,None,None,22.814,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.7_1.tif,1.7,0,,,,,0,10,10,27,,,,,,,,,,,,,,,,,,,None,None,None,31.889,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.3_2.tif,1.3,2,,,,,0,11,11,88,,,,,,,,,,,,,,,,,,,1,None,1,3.235,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,12,12,55,,,,,,,,,,,,,,,,,,,1,None,2,2.169,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.2_1.tif,1.2,1,,,,,0,13,13,48,,,,,,,,,,,,,,,,,,,None,None,None,11.307,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.5_1.tif,1.5,1,,,,,0,14,14,57,,,,,,,,,,,,,,,,,,,None,None,None,20.369,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,2,None,4,2.97,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,16,16,46,,,,,,,,,,,,,,,,,,,2,None,3,2.434,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,17,17,3,,,,,,,,,,,,,,,,,,,None,None,None,11.976,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,18,18,74,,,,,,,,,,,,,,,,,,,None,None,None,20.803,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,19,19,4,,,,,,,,,,,,,,,,,,,2,None,3,2.401,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.8_2.tif,0.8,1,,,,,0,20,20,37,,,,,,,,,,,,,,,,,,,None,None,None,12.876,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,21,21,39,,,,,,,,,,,,,,,,,,,None,None,None,22.631,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,22,22,95,,,,,,,,,,,,,,,,,,,1,None,1,0.836,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,23,23,75,,,,,,,,,,,,,,,,,,,1,None,1,0.719,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,24,24,63,,,,,,,,,,,,,,,,,,,1,None,1,3.418,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,25,25,77,,,,,,,,,,,,,,,,,,,2,None,2,0.721,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,26,26,52,,,,,,,,,,,,,,,,,,,2,None,1,0.721,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,27,27,25,,,,,,,,,,,,,,,,,,,None,None,None,9.646,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,28,28,1,,,,,,,,,,,,,,,,,,,1,None,4,4.781,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,29,29,24,,,,,,,,,,,,,,,,,,,1,None,3,2.001,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,30,30,81,,,,,,,,,,,,,,,,,,,None,None,None,11.424,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,31,31,41,,,,,,,,,,,,,,,,,,,None,None,None,20.25,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,32,32,85,,,,,,,,,,,,,,,,,,,1,None,3,1.519,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,33,33,86,,,,,,,,,,,,,,,,,,,None,None,None,10.408,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,34,34,38,,,,,,,,,,,,,,,,,,,1,None,1,1.483,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1,None,1,1.867,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1_3.tif,1.0,0,,,,,0,36,36,8,,,,,,,,,,,,,,,,,,,2,None,2,3.866,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,37,37,60,,,,,,,,,,,,,,,,,,,None,None,None,13.539,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,38,38,105,,,,,,,,,,,,,,,,,,,1,None,3,1.169,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,39,39,104,,,,,,,,,,,,,,,,,,,None,None,None,10.594,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1_2.tif,1.0,2,,,,,0,40,40,79,,,,,,,,,,,,,,,,,,,None,None,None,19.119,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,41,41,66,,,,,,,,,,,,,,,,,,,None,None,None,28.228,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,42,42,40,,,,,,,,,,,,,,,,,,,None,None,None,37.169,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,43,43,61,,,,,,,,,,,,,,,,,,,None,None,None,52.906,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,1,None,4,1.153,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,45,45,72,,,,,,,,,,,,,,,,,,,None,None,None,10.043,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,46,46,101,,,,,,,,,,,,,,,,,,,2,None,3,1.418,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,47,47,103,,,,,,,,,,,,,,,,,,,2,None,2,1.202,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,48,48,94,,,,,,,,,,,,,,,,,,,1,None,1,1.186,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,49,49,92,,,,,,,,,,,,,,,,,,,1,None,4,1.07,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,50,50,91,,,,,,,,,,,,,,,,,,,1,None,1,0.719,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,51,51,83,,,,,,,,,,,,,,,,,,,2,None,3,1.417,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,52,52,98,,,,,,,,,,,,,,,,,,,1,None,3,2.42,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,53,53,5,,,,,,,,,,,,,,,,,,,None,None,None,12.409,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,54,54,0,,,,,,,,,,,,,,,,,,,1,None,1,0.736,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,55,55,10,,,,,,,,,,,,,,,,,,,None,None,None,10.361,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,56,56,31,,,,,,,,,,,,,,,,,,,1,None,4,1.352,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.9_3.tif,1.9,1,,,,,0,57,57,71,,,,,,,,,,,,,,,,,,,None,None,None,10.175,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,58,58,47,,,,,,,,,,,,,,,,,,,2,None,4,1.334,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,59,59,69,,,,,,,,,,,,,,,,,,,1,None,1,0.604,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,60,60,99,,,,,,,,,,,,,,,,,,,1,None,4,1.687,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.2_2.tif,1.2,1,,,,,0,61,61,49,,,,,,,,,,,,,,,,,,,None,None,None,10.71,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,62,62,89,,,,,,,,,,,,,,,,,,,1,None,2,2.384,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,63,63,93,,,,,,,,,,,,,,,,,,,1,None,2,1.053,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D0.8_3.tif,0.8,0,,,,,0,64,64,2,,,,,,,,,,,,,,,,,,,1,None,3,3.336,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,65,65,106,,,,,,,,,,,,,,,,,,,1,None,3,4.082,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,66,66,16,,,,,,,,,,,,,,,,,,,1,None,1,0.703,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,67,67,14,,,,,,,,,,,,,,,,,,,1,None,3,1.152,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.8_3.tif,1.8,1,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,None,None,None,10.028,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.2_1.tif,1.2,0,,,,,0,69,69,12,,,,,,,,,,,,,,,,,,,1,None,3,2.783,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,70,70,62,,,,,,,,,,,,,,,,,,,1,None,4,0.736,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,71,71,76,,,,,,,,,,,,,,,,,,,1,None,4,1.036,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,72,72,84,,,,,,,,,,,,,,,,,,,None,None,None,10.057,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,73,73,33,,,,,,,,,,,,,,,,,,,None,None,None,19.019,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,74,74,70,,,,,,,,,,,,,,,,,,,1,None,4,2.1,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1_1.tif,1.0,0,,,,,0,75,75,6,,,,,,,,,,,,,,,,,,,1,None,4,1.166,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,76,76,78,,,,,,,,,,,,,,,,,,,1,None,5,1.601,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,77,77,107,,,,,,,,,,,,,,,,,,,1,None,5,1.72,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.4_3.tif,1.4,1,,,,,0,78,78,56,,,,,,,,,,,,,,,,,,,1,None,1,2.136,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,79,79,64,,,,,,,,,,,,,,,,,,,1,None,3,0.789,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,80,80,17,,,,,,,,,,,,,,,,,,,1,None,5,1.8,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,81,81,50,,,,,,,,,,,,,,,,,,,2,None,3,2.118,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,82,82,43,,,,,,,,,,,,,,,,,,,None,None,None,11.824,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,83,83,23,,,,,,,,,,,,,,,,,,,None,None,None,20.866,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,84,84,18,,,,,,,,,,,,,,,,,,,None,None,None,29.744,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,85,85,82,,,,,,,,,,,,,,,,,,,None,None,None,38.32,,,,,,,,,,,,,,,,,,,2019_Feb_10_1539,60.149189570012176,Cloud_Experiment_FR_REAL,001,18,
